id,source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
14,Other Central Sector Expenditure,Autonomous Bodies,mosjae_doeopwd_cse_ocse,mosjae_doeopwd_cse_ocse_ab,502.41,5024100000.0,59107058.823529415
15,Autonomous Bodies,Budgetary Support to National Trust,mosjae_doeopwd_cse_ocse_ab,mosjae_doeopwd_cse_ocse_ab_bstnt,35.0,350000000.0,4117647.0588235296
16,Autonomous Bodies,Centre for Disability Sports,mosjae_doeopwd_cse_ocse_ab,mosjae_doeopwd_cse_ocse_ab_cfds,76.0,760000000.0,8941176.470588235
17,Autonomous Bodies,Rehabilitation Council of India,mosjae_doeopwd_cse_ocse_ab,mosjae_doeopwd_cse_ocse_ab_rcoi,6.4,64000000.0,752941.1764705882
18,Autonomous Bodies,Support to National Institutes,mosjae_doeopwd_cse_ocse_ab,mosjae_doeopwd_cse_ocse_ab_stni,385.0,3850000000.0,45294117.64705882
19,Department of Social Justice and Empowerment,CENTRE'S EXPENDITURE,mosjae_dosjae,mosjae_dosjae_cse,1166.91,11669100000.0,137283529.4117647
20,Department of Social Justice and Empowerment,TRANSFERS TO STATES/UTs,mosjae_dosjae,mosjae_dosjae_ttsu,11603.11,116031100000.0,1365071764.7058823
21,CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,mosjae_dosjae_cse,mosjae_dosjae_cse_cssp,976.86,9768600000.0,114924705.88235295
22,CENTRE'S EXPENDITURE,"Commission under Commissions of Inquiry Act, 1952 to examine the matter of according Scheduled Caste status to new persons, who claim to historically have belonged to Scheduled Castes but have converted to religion other than those mentioned in the P",mosjae_dosjae_cse,mosjae_dosjae_cse_cucoia1tetmoascstnpwcthhbtscbhctrottmitp,3.05,30500000.0,358823.5294117647
23,CENTRE'S EXPENDITURE,National Commissions,mosjae_dosjae_cse,mosjae_dosjae_cse_nc,67.0,670000000.0,7882352.94117647
24,CENTRE'S EXPENDITURE,Other Central Sector Expenditure,mosjae_dosjae_cse,mosjae_dosjae_cse_ocse,120.0,1200000000.0,14117647.05882353
25,Central Sector Schemes/Projects,"Information, Monitoring, Evaluation and Social Audit",mosjae_dosjae_cse_cssp,mosjae_dosjae_cse_cssp_imeasa,20.0,200000000.0,2352941.1764705884
26,Central Sector Schemes/Projects,National Action for Mechanised Sanitation Ecosystem (NAMASTE),mosjae_dosjae_cse_cssp,mosjae_dosjae_cse_cssp_nafmsen,97.41,974100000.0,11460000.0
